2024-01-12, 12000, 6, '', 2
2024-01-13, 86000, 2, '', 2
2024-01-14, 99000, 6, '', 2
2024-01-15, 27000, 4, '', 1
2024-01-16, 78000, 10, '', 2
2024-01-17, 87000, 10, '', 1
2024-01-18, 33000, 10, '', 1
2024-01-19, 28000, 7, '', 1
2024-01-20, 56000, 1, '', 1
2024-01-21, 54000, 1, '', 2
2024-01-22, 48000, 6, '', 1
2024-01-23, 34000, 9, '', 2
2024-01-24, 10000, 6, '', 1
2024-01-25, 50000, 6, '', 2
2024-01-26, 65000, 3, '', 2
2024-01-27, 81000, 2, '', 1
2024-01-28, 17000, 9, '', 2
2024-01-29, 58000, 4, '', 1
2024-01-30, 76000, 8, '', 1
2024-01-31, 27000, 8, '', 1
2024-02-01, 100000, 6, '', 1
2024-02-02, 30000, 5, '', 1
2024-02-03, 51000, 3, '', 1
2024-02-04, 54000, 2, '', 2
2024-02-05, 46000, 7, '', 1
2024-02-06, 53000, 5, '', 1
2024-02-07, 79000, 3, '', 1
2024-02-08, 94000, 7, '', 1
2024-02-09, 33000, 8, '', 1
2024-02-10, 65000, 10, '', 2
2024-02-11, 57000, 4, '', 2
2024-02-12, 70000, 10, '', 2
2024-02-13, 99000, 6, '', 1
2024-02-14, 96000, 9, '', 1
2024-02-15, 83000, 9, '', 2
2024-02-16, 40000, 6, '', 2
2024-02-17, 58000, 8, '', 2
2024-02-18, 71000, 8, '', 1
2024-02-19, 93000, 2, '', 1
2024-02-20, 85000, 5, '', 1
2024-02-21, 39000, 9, '', 1
2024-02-22, 93000, 10, '', 2
2024-02-23, 55000, 8, '', 1
2024-02-24, 59000, 3, '', 2
2024-02-25, 30000, 9, '', 2
2024-02-26, 20000, 4, '', 2
2024-02-27, 80000, 1, '', 1
2024-02-28, 85000, 10, '', 1
2024-02-29, 71000, 10, '', 1
2024-03-01, 65000, 3, '', 1
2024-03-02, 47000, 1, '', 2
2024-03-03, 74000, 3, '', 1
2024-03-04, 13000, 4, '', 2
2024-03-05, 42000, 1, '', 1
2024-03-06, 76000, 3, '', 1
2024-03-07, 73000, 8, '', 2
2024-03-08, 66000, 7, '', 1
2024-03-09, 83000, 10, '', 1
2024-03-10, 49000, 1, '', 1
2024-03-11, 34000, 5, '', 2
2024-03-12, 100000, 9, '', 2
2024-03-13, 83000, 7, '', 2
2024-03-14, 53000, 9, '', 1
2024-03-15, 63000, 3, '', 2
2024-03-16, 69000, 3, '', 1
2024-03-17, 52000, 5, '', 2
2024-03-18, 69000, 8, '', 2
2024-03-19, 88000, 8, '', 1
2024-03-20, 38000, 2, '', 2
2024-03-21, 78000, 6, '', 2
2024-03-22, 79000, 8, '', 2
2024-03-23, 44000, 9, '', 1
2024-03-24, 63000, 6, '', 2
2024-03-25, 93000, 3, '', 1
2024-03-26, 34000, 1, '', 2
2024-03-27, 24000, 5, '', 1
2024-03-28, 54000, 10, '', 2
2024-03-29, 99000, 10, '', 1
2024-03-30, 62000, 8, '', 1
2024-03-31, 55000, 9, '', 1
2024-04-01, 76000, 6, '', 2
2024-04-02, 40000, 6, '', 2
2024-04-03, 19000, 2, '', 2
2024-04-04, 73000, 3, '', 2
2024-04-05, 15000, 5, '', 2
2024-04-06, 90000, 6, '', 1
2024-04-07, 89000, 8, '', 1
2024-04-08, 22000, 5, '', 1
2024-04-09, 100000, 6, '', 1
2024-04-10, 13000, 6, '', 1
2024-04-11, 29000, 1, '', 2
2024-04-12, 83000, 4, '', 1
2024-04-13, 76000, 10, '', 2
2024-04-14, 28000, 7, '', 1
2024-04-15, 32000, 4, '', 2
2024-04-16, 36000, 9, '', 1
2024-04-17, 70000, 2, '', 1
2024-04-18, 30000, 8, '', 1
2024-04-19, 86000, 1, '', 1
2024-04-20, 65000, 7, '', 2
2024-04-21, 72000, 2, '', 1
2024-04-22, 51000, 8, '', 2
2024-04-23, 93000, 6, '', 1
2024-04-24, 49000, 3, '', 2
2024-04-25, 22000, 9, '', 1
2024-04-26, 48000, 5, '', 2
2024-04-27, 85000, 2, '', 1
2024-04-28, 10000, 4, '', 2
2024-04-29, 13000, 2, '', 1
2024-04-30, 87000, 3, '', 2
2024-05-01, 64000, 7, '', 1
2024-05-02, 13000, 2, '', 1
2024-05-03, 74000, 3, '', 1
2024-05-04, 100000, 2, '', 1
2024-05-05, 24000, 2, '', 1
2024-05-06, 40000, 10, '', 1
2024-05-07, 77000, 2, '', 1
2024-05-08, 32000, 6, '', 1
2024-05-09, 91000, 6, '', 1
2024-05-10, 43000, 5, '', 2
2024-05-11, 53000, 9, '', 1
2024-05-12, 28000, 9, '', 2
2024-05-13, 16000, 6, '', 2
2024-05-14, 84000, 5, '', 1
2024-05-15, 85000, 3, '', 1
2024-05-16, 23000, 4, '', 1
2024-05-17, 78000, 5, '', 1
2024-05-18, 15000, 9, '', 1
2024-05-19, 70000, 7, '', 2
2024-05-20, 89000, 1, '', 2
2024-05-21, 20000, 10, '', 2
2024-05-22, 94000, 2, '', 1
2024-05-23, 99000, 2, '', 1
2024-05-24, 92000, 6, '', 2
2024-05-25, 90000, 9, '', 1
2024-05-26, 41000, 9, '', 1
2024-05-27, 53000, 5, '', 1
2024-05-28, 81000, 4, '', 2
2024-05-29, 95000, 1, '', 2
2024-05-30, 80000, 1, '', 1
2024-05-31, 76000, 5, '', 2
2024-06-01, 55000, 9, '', 2
2024-06-02, 22000, 10, '', 1
2024-06-03, 69000, 7, '', 2
2024-06-04, 79000, 1, '', 1
2024-06-05, 42000, 7, '', 2
2024-06-06, 17000, 3, '', 1
2024-06-07, 13000, 6, '', 2
2024-06-08, 99000, 8, '', 2
2024-06-09, 73000, 9, '', 2
2024-06-10, 99000, 4, '', 1
2024-06-11, 87000, 5, '', 2
2024-06-12, 42000, 2, '', 2
2024-06-13, 66000, 3, '', 1
2024-06-14, 60000, 2, '', 1
2024-06-15, 85000, 4, '', 2
2024-06-16, 13000, 1, '', 2
2024-06-17, 87000, 6, '', 2
2024-06-18, 51000, 2, '', 1
2024-06-19, 65000, 2, '', 2
2024-06-20, 98000, 5, '', 2
2024-06-21, 83000, 8, '', 1
2024-06-22, 56000, 10, '', 1
2024-06-23, 73000, 4, '', 1
2024-06-24, 50000, 1, '', 2
2024-06-25, 40000, 8, '', 1
2024-06-26, 47000, 2, '', 1
2024-06-27, 100000, 7, '', 2
2024-06-28, 11000, 8, '', 1
2024-06-29, 35000, 5, '', 1
2024-06-30, 95000, 10, '', 1
2024-07-01, 96000, 10, '', 1
2024-07-02, 29000, 1, '', 1
2024-07-03, 36000, 5, '', 1
2024-07-04, 13000, 4, '', 2
2024-07-05, 57000, 4, '', 1
2024-07-06, 14000, 2, '', 2
2024-07-07, 43000, 3, '', 1
2024-07-08, 65000, 1, '', 2
2024-07-09, 75000, 8, '', 1
2024-07-10, 27000, 7, '', 2
2024-07-11, 19000, 3, '', 2
2024-07-12, 56000, 4, '', 1
2024-07-13, 96000, 8, '', 2
2024-07-14, 94000, 2, '', 1
2024-07-15, 59000, 9, '', 2
2024-07-16, 73000, 8, '', 1
2024-07-17, 61000, 5, '', 1
2024-07-18, 40000, 8, '', 2
2024-07-19, 44000, 7, '', 2
2024-07-20, 64000, 1, '', 2
2024-07-21, 100000, 2, '', 2
2024-07-22, 64000, 9, '', 1
2024-07-23, 62000, 8, '', 1
2024-07-24, 75000, 4, '', 1
2024-07-25, 79000, 7, '', 1
2024-07-26, 25000, 5, '', 2
2024-07-27, 62000, 7, '', 2
2024-07-28, 71000, 4, '', 1
2024-07-29, 47000, 10, '', 2
2024-07-30, 74000, 6, '', 1
2024-07-31, 24000, 2, '', 2
2024-08-01, 56000, 2, '', 1
2024-08-02, 87000, 10, '', 1
2024-08-03, 39000, 7, '', 2
2024-08-04, 44000, 1, '', 2
2024-08-05, 10000, 4, '', 1
2024-08-06, 31000, 5, '', 2
2024-08-07, 17000, 5, '', 2
2024-08-08, 90000, 10, '', 1
2024-08-09, 33000, 5, '', 1
2024-08-10, 75000, 3, '', 1
2024-08-11, 87000, 9, '', 2
2024-08-12, 32000, 7, '', 1
2024-08-13, 81000, 10, '', 2
2024-08-14, 85000, 8, '', 1
2024-08-15, 26000, 10, '', 2
2024-08-16, 96000, 4, '', 1
2024-08-17, 65000, 10, '', 2
2024-08-18, 73000, 7, '', 2
2024-08-19, 49000, 7, '', 1
2024-08-20, 68000, 1, '', 2
2024-08-21, 60000, 1, '', 2
2024-08-22, 88000, 2, '', 2
2024-08-23, 64000, 3, '', 2
2024-08-24, 74000, 4, '', 2
2024-08-25, 46000, 7, '', 1
2024-08-26, 10000, 9, '', 2
2024-08-27, 71000, 6, '', 1
2024-08-28, 74000, 6, '', 2
2024-08-29, 23000, 5, '', 1
2024-08-30, 48000, 4, '', 2
2024-08-31, 82000, 10, '', 2
2024-09-01, 18000, 10, '', 1
2024-09-02, 16000, 1, '', 2
2024-09-03, 80000, 6, '', 1
2024-09-04, 63000, 1, '', 2
2024-09-05, 63000, 9, '', 1
2024-09-06, 24000, 5, '', 2
2024-09-07, 75000, 8, '', 1
2024-09-08, 83000, 7, '', 2
2024-09-09, 13000, 5, '', 1
2024-09-10, 14000, 9, '', 2
2024-09-11, 76000, 10, '', 1
2024-09-12, 51000, 5, '', 1
2024-09-13, 15000, 5, '', 2
2024-09-14, 29000, 9, '', 2
2024-09-15, 12000, 10, '', 1
2024-09-16, 30000, 5, '', 1
2024-09-17, 53000, 2, '', 2
2024-09-18, 49000, 2, '', 1
2024-09-19, 87000, 7, '', 1
2024-09-20, 68000, 6, '', 1
2024-09-21, 13000, 2, '', 2
2024-09-22, 25000, 7, '', 1
2024-09-23, 82000, 2, '', 2
2024-09-24, 77000, 1, '', 1
2024-09-25, 16000, 9, '', 1
2024-09-26, 44000, 8, '', 1
2024-09-27, 73000, 8, '', 1
2024-09-28, 64000, 8, '', 2
2024-09-29, 50000, 9, '', 1
2024-09-30, 37000, 5, '', 2
2024-10-01, 36000, 10, '', 1
2024-10-02, 66000, 7, '', 2
2024-10-03, 26000, 1, '', 1
2024-10-04, 36000, 1, '', 2
2024-10-05, 63000, 3, '', 2
2024-10-06, 74000, 10, '', 2
2024-10-07, 77000, 2, '', 1
2024-10-08, 85000, 4, '', 2
2024-10-09, 68000, 7, '', 2
2024-10-10, 11000, 9, '', 1
2024-10-11, 66000, 4, '', 2
2024-10-12, 28000, 10, '', 2
2024-10-13, 17000, 8, '', 2
2024-10-14, 19000, 5, '', 2
2024-10-15, 26000, 7, '', 2
2024-10-16, 31000, 5, '', 1
2024-10-17, 51000, 10, '', 1
2024-10-18, 65000, 2, '', 1
2024-10-19, 78000, 7, '', 1
2024-10-20, 96000, 6, '', 2
2024-10-21, 59000, 8, '', 1
2024-10-22, 23000, 9, '', 1
2024-10-23, 43000, 3, '', 1
2024-10-24, 65000, 4, '', 1
2024-10-25, 98000, 8, '', 2
2024-10-26, 65000, 6, '', 2
2024-10-27, 11000, 8, '', 2
2024-10-28, 69000, 6, '', 1
2024-10-29, 44000, 9, '', 1
2024-10-30, 33000, 2, '', 2
2024-10-31, 21000, 5, '', 2
2024-11-01, 11000, 3, '', 2
2024-11-02, 71000, 8, '', 2
2024-11-03, 70000, 9, '', 2
2024-11-04, 25000, 2, '', 1
2024-11-05, 96000, 2, '', 2
2024-11-06, 32000, 8, '', 2
2024-11-07, 23000, 3, '', 2
2024-11-08, 69000, 5, '', 1
2024-11-09, 32000, 1, '', 1
2024-11-10, 28000, 8, '', 1
2024-11-11, 76000, 2, '', 1
2024-11-12, 81000, 8, '', 1
2024-11-13, 35000, 9, '', 1
2024-11-14, 21000, 1, '', 1
2024-11-15, 54000, 3, '', 1
2024-11-16, 55000, 4, '', 1
2024-11-17, 39000, 10, '', 2
2024-11-18, 32000, 5, '', 1
2024-11-19, 29000, 7, '', 1
2024-11-20, 38000, 1, '', 2
2024-11-21, 61000, 10, '', 1
2024-11-22, 62000, 10, '', 2
2024-11-23, 26000, 6, '', 2
2024-11-24, 63000, 5, '', 1
2024-11-25, 54000, 6, '', 2
2024-11-26, 33000, 5, '', 1
2024-11-27, 42000, 6, '', 1
2024-11-28, 74000, 8, '', 1
2024-11-29, 36000, 3, '', 2
2024-11-30, 28000, 6, '', 2
2024-12-01, 23000, 5, '', 1
2024-12-02, 32000, 1, '', 2
2024-12-03, 64000, 5, '', 2
2024-12-04, 67000, 4, '', 2
2024-12-05, 97000, 9, '', 1
2024-12-06, 25000, 6, '', 2
2024-12-07, 96000, 10, '', 2
2024-12-08, 76000, 4, '', 1
2024-12-09, 38000, 2, '', 2
2024-12-10, 31000, 3, '', 2
2024-12-11, 86000, 10, '', 1
2024-12-12, 66000, 4, '', 1
2024-12-13, 70000, 3, '', 2
2024-12-14, 66000, 8, '', 2
2024-12-15, 44000, 4, '', 2
2024-12-16, 60000, 5, '', 1
2024-12-17, 10000, 7, '', 2
2024-12-18, 26000, 5, '', 1
2024-12-19, 85000, 10, '', 1
2024-12-20, 29000, 10, '', 1
2024-12-21, 11000, 4, '', 1
2024-12-22, 98000, 6, '', 1
2024-12-23, 36000, 7, '', 1
2024-12-24, 13000, 3, '', 1
2024-12-25, 20000, 2, '', 1
2024-12-26, 61000, 9, '', 1
2024-12-27, 72000, 3, '', 1
2024-12-28, 93000, 10, '', 2
2024-12-29, 89000, 9, '', 2
2024-12-30, 95000, 2, '', 2
2024-12-31, 40000, 4, '', 2
